"County Home Solar Center, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85
2023-10-01 07:00:00,21.75405,0.2490555,0.3712444,0.4287779,0.3128333,0.4475554,0.3040778,0.4049444,0.2326111,0.3789445,0.2823444,0.3747222,0.2685444,0.3746111,0.2605,0.2789445,0.1862222,0.3823333,0.2410556,0.395,0.3520555,0.2587778,0.3855555,0.2544556,0.3856111,0.2513889,0.3321667,0.2203333,0.3337778,0.2224,0.2464444,0.2070555,0.3101111,0.1992889,0.2533889,0.2000556,0.1657778,0.1621111,0.2342222,0.1457778,0.2233889,0.2112222,0.1997778,0.1982778,0.2098333,0.2664444,0.1899444,0.2499445,0.1697778,0.2681111,0.1903111,0.2605555,0.1912889,0.2559444,0.1815222,0.2716111,0.1827889,0.3031111,0.2339667,0.2887222,0.2534444,0.2370111,0.2891111,0.3255556,0.2623333,0.3390555,0.2824444,0.2882778,0.2089,0.2724445,0.2102111,0.2643889,0.2368,0.2788333,0.2234444,0.2562222,0.2025,0.2107778,0.1851778,0.2041111,0.1805,0.2019444,0.1971555,0.21,15.91731
2023-10-01 08:00:00,221.9574,3.325542,4.588333,4.726625,3.835,4.710542,3.977292,4.5605,3.345042,4.254042,4.049333,4.644541,4.294542,4.4945,3.89125,3.66525,3.099667,4.57225,3.713667,4.568583,4.4535,3.423084,4.457625,4.042,4.410958,4.142292,4.015792,3.664666,3.922042,3.637583,3.234708,3.408583,3.907417,3.539834,3.860458,3.302291,2.610583,3.077333,3.784375,2.912125,3.569583,3.227583,3.375292,4.038042,4.037959,4.500166,3.739917,4.648708,3.541334,4.674417,3.7985,4.508458,3.81525,4.486375,3.697333,4.732125,4.238667,5.142292,4.435209,5.196208,4.411042,4.756833,5.096917,5.16025,5.093083,5.366708,4.942041,4.999375,4.522791,4.690875,4.470708,4.650875,4.3425,4.649125,4.49975,4.5205,4.014041,4.162667,3.683958,2.900083,2.378333,2.338583,1.947292,2.852708,356.9962
2023-10-01 09:00:00,472.9016,8.537916,10.70409,10.91017,9.661791,11.01033,9.866501,10.69508,8.231542,10.18829,9.945292,11.10388,10.69458,10.8885,9.89804,9.072708,8.089,11.25379,9.734167,11.24542,11.07042,9.23075,11.3545,10.7985,11.30708,11.10742,10.15796,9.791125,9.98475,9.824166,8.286082,9.319417,9.9155,9.585876,9.947624,9.291208,7.570458,9.058208,10.29683,8.373499,9.871165,9.22646,9.483874,9.671707,9.607749,10.87183,9.404042,10.76096,8.780084,10.94883,9.556917,10.69983,9.597666,10.66296,9.366251,11.13087,10.33425,12.16617,10.96587,12.19717,11.08062,12.02329,12.61742,12.36462,12.14046,12.56859,11.90525,11.78629,11.25679,11.56417,11.35763,11.46887,11.04633,11.43225,11.28446,11.32604,10.51646,11.26963,11.04504,11.07191,10.14358,10.58546,9.598791,10.20425,884.2254
2023-10-01 10:00:00,688.0707,13.14641,15.75688,16.01813,14.65204,16.14621,14.73304,15.77071,12.29479,15.22808,14.98254,16.40575,15.99529,16.20283,15.14637,13.51646,12.28662,16.83088,15.14112,16.98517,16.71075,14.47104,17.12621,16.54037,17.17417,16.851,15.45725,14.96754,15.4015,15.08396,12.69021,14.53429,15.21062,14.82742,15.32325,14.53821,12.15287,14.28588,15.877,12.97754,15.30254,14.49804,14.84154,14.3075,14.24333,15.85554,14.25742,15.63029,13.23867,15.86367,14.12658,15.63975,14.30937,15.6105,13.87017,16.11871,15.11108,17.48183,16.24013,17.58075,16.30408,17.65254,18.27929,17.93209,17.61667,18.06967,17.34941,16.98971,16.48254,16.68467,16.49317,16.65321,16.04054,16.64091,16.49554,16.55479,15.60546,16.48558,16.19329,16.43712,15.49167,16.42233,15.90592,15.45146,1263.836
2023-10-01 11:00:00,885.2642,16.44529,19.19033,19.53129,18.06988,19.64013,18.11729,19.26979,15.14596,18.82433,18.53484,20.00417,19.68229,19.84888,18.84146,16.54571,15.35534,20.73838,18.98708,21.00308,20.69621,18.38725,21.16425,20.67034,21.25325,20.86233,19.16396,18.63866,19.09154,18.71296,15.68412,18.01666,18.81571,18.30717,18.91204,18.04354,15.28866,17.94213,19.495,15.96096,18.78279,17.91262,18.356,17.49271,17.65933,19.18596,17.52316,18.91788,16.27379,19.17592,17.42463,19.03571,17.52712,18.90142,17.1215,19.443,18.28004,20.93391,19.69475,21.17612,19.89642,21.29512,21.86246,21.40904,21.11,21.57912,20.86437,20.36008,19.89408,20.00317,19.82142,20.05263,19.31842,20.0365,19.81525,19.92758,19.08767,19.84404,19.524,19.80667,18.86425,19.79646,19.22837,19.01304,1532.93
2023-10-01 12:00:00,1004.318,16.99492,19.57171,19.7985,18.53742,19.82517,18.59109,19.62213,15.57196,19.35,18.94712,19.94913,19.77188,19.91396,19.28504,16.89917,15.59954,20.11146,19.50458,20.17083,20.07596,19.06975,20.18571,20.017,20.18771,20.01671,19.49496,19.09354,19.48221,19.12834,16.08088,18.48008,19.27463,18.7775,19.3335,18.58763,15.78925,18.42833,19.66154,16.35771,19.28791,18.467,18.96929,17.96133,18.01192,19.58858,18.01258,19.35771,16.70483,19.52058,17.92958,19.47163,18.03925,19.52662,17.67362,19.71442,18.61946,20.30517,19.96221,20.50591,19.96133,20.39183,20.51517,20.38004,20.18687,20.40779,20.10629,20.22571,19.93479,19.94983,19.88658,19.96017,19.62263,19.92233,19.78042,19.89108,19.52508,19.95037,19.73079,19.91146,19.32383,19.93521,19.52808,19.41479,1732.46
2023-10-01 13:00:00,698.2972,12.56504,14.60962,14.86288,13.75434,14.96821,13.86579,14.79454,11.74621,14.69938,14.24275,15.35808,15.06925,15.34284,14.69033,12.97783,12.03467,15.7455,14.98771,15.85108,15.73671,14.70588,15.92562,15.66379,15.97146,15.71225,15.08979,14.74113,15.08883,14.76558,12.55279,14.32208,14.9895,14.53142,15.04725,14.45692,12.38283,14.31037,15.46846,12.83458,15.06183,14.49092,14.79591,13.48079,13.71917,14.79058,13.46017,14.64325,12.7565,14.79454,13.47879,14.68783,13.46487,14.76292,13.32779,14.96467,13.98717,15.73829,14.98,15.85641,15.26363,15.63112,15.91525,15.84675,15.55821,15.87629,15.52337,15.56758,15.11079,15.34529,15.12687,15.39863,14.92433,15.42667,15.18142,15.40362,14.93771,15.40942,15.01808,15.40184,14.83975,15.42033,14.96163,15.01471,1208.393
2023-10-01 14:00:00,843.3602,15.99883,18.47758,18.80292,17.4295,18.93462,17.51155,18.67129,14.83733,18.49071,18.02209,19.30971,19.08471,19.24808,18.42229,16.14904,15.04075,19.73638,18.79275,19.77475,19.651,18.39946,19.77621,19.59987,19.78875,19.63292,18.74521,18.33508,18.65183,18.37904,15.453,17.70787,18.50467,17.97034,18.62175,17.84388,15.20642,17.75217,19.1485,15.80121,18.65425,17.93596,18.31329,16.41325,16.80121,18.18771,16.42188,17.93171,15.68442,18.15137,16.49821,18.05829,16.56833,18.07246,16.254,18.43629,17.27029,19.55621,18.57404,19.74237,18.96387,19.70896,19.85429,19.73663,19.56296,19.81833,19.50558,19.40308,18.96783,19.14338,18.91758,19.264,18.69825,19.31296,19.07321,19.32033,18.69125,19.33966,18.95846,19.35775,18.69321,19.43329,18.87362,18.87766,1502.028
2023-10-01 15:00:00,660.0983,11.4385,13.45392,13.67992,12.53971,13.81429,12.57729,13.55291,10.70158,13.35791,13.00988,14.17854,13.94337,14.16433,13.43142,11.84258,10.97158,14.97392,13.84017,15.14471,14.90263,13.57079,15.38412,15.07054,15.53817,15.23721,14.01737,13.69329,13.98346,13.76242,11.53092,13.23725,13.88683,13.49204,13.98063,13.32817,11.38283,13.26567,14.50138,11.87558,14.01675,13.45408,13.69733,11.64083,11.88192,13.06392,11.72937,12.92388,11.158,13.09591,11.84658,13.07196,11.89171,13.06371,11.66267,13.40621,12.47388,14.49983,13.38787,14.65533,13.82263,14.61029,15.24717,14.92887,14.62338,15.17966,14.52117,14.35629,13.8785,14.18125,13.93708,14.33546,13.80025,14.43521,14.19321,14.46038,13.84537,14.47275,14.12037,14.51329,13.83938,14.60884,14.11613,13.95517,1217.855
2023-10-01 16:00:00,453.7221,8.924123,10.82954,11.02225,9.907708,11.18554,9.966585,11.01521,8.675793,10.79292,10.48687,11.69613,11.43725,11.72571,10.98321,9.836501,9.04104,12.51013,11.29617,12.6145,12.37379,11.34088,12.84246,12.55746,13.05254,12.81425,11.69146,11.37421,11.65996,11.49542,9.637835,10.99721,11.59225,11.28225,11.66388,11.04192,9.478125,10.94867,12.11629,9.874958,11.63621,11.02208,11.14104,9.183498,9.47525,10.51196,9.209625,10.38442,8.720582,10.52875,9.328793,10.38946,9.335168,10.45979,9.105334,10.73758,9.934502,11.64384,10.60375,11.73946,10.83004,11.6435,12.20308,11.94271,11.72346,12.28413,11.67704,11.65342,11.10433,11.49329,11.24063,11.60725,11.13588,11.62363,11.40987,11.64588,10.91375,11.62125,11.30917,11.63104,10.91808,11.68104,11.28646,11.29258,901.6689
2023-10-01 17:00:00,354.2895,4.973417,6.39525,6.858833,5.439833,6.577709,5.6085,6.769,5.123125,7.054542,7.023708,8.320209,7.939541,8.200417,7.409417,6.846208,6.295125,9.195042,8.149833,9.323959,9.151293,8.328918,9.609625,9.216418,9.217417,9.052708,8.527625,8.262918,8.537249,8.341709,6.9255,7.708834,8.107458,7.682082,7.875292,7.260958,6.244458,7.131625,8.030666,6.363334,7.885708,6.997583,8.234124,6.230291,6.468917,7.305292,6.205958,7.194792,5.693,7.36575,6.295959,7.149167,6.265708,7.229625,6.100208,7.494083,6.927583,8.150959,7.254958,8.199417,7.342833,7.989624,8.491959,8.338626,8.192125,8.637168,8.04304,8.258833,7.72775,8.148001,7.995125,8.302667,7.933792,8.328,8.14971,8.446501,7.813541,8.500167,8.301709,8.592626,7.857417,8.665459,8.321165,8.425125,620.4709
2023-10-01 18:00:00,95.21647,0.5467499,0.8263332,0.7999584,0.5713749,0.7930834,0.5602916,0.8851668,0.5886251,1.0665,1.046792,1.531333,1.15425,1.272667,1.051542,0.9911665,0.9589999,1.799875,1.452083,1.948792,1.823583,1.677208,1.823292,1.664125,1.472042,1.3895,1.4045,1.315083,1.477792,1.329833,1.055666,1.103375,1.166375,1.054791,1.104458,0.9371668,0.74275,1.012,1.128,0.9086666,1.200958,1.101708,1.324958,1.2705,1.332458,1.66275,1.305583,1.664458,1.230708,1.828459,1.441458,1.708833,1.386,1.73475,1.3375,1.855708,1.62075,2.013458,1.691417,2.051125,1.747333,1.89575,2.069333,2.056708,1.957667,2.133791,1.91025,2.072208,1.868292,2.072042,1.970125,2.112209,1.943708,2.114833,2.004167,2.157958,1.945,2.2165,2.154333,2.236125,1.968,2.33775,2.202917,2.253541,108.8766
2023-10-01 19:00:00,0.4730797,0.009055557,0.01866667,0.01861111,0.01161111,0.01988889,0.01027778,0.02194444,0.007666667,0.02155556,0.01044444,0.02011111,0.01033333,0.02066667,0.01344444,0.014,0.0115,0.03783334,0.02508334,0.04108333,0.03425,0.02966666,0.03708333,0.0275,0.03966667,0.03008333,0.02883334,0.02216667,0.02933333,0.02391667,0.01325,0.02175,0.0185,0.01333333,0.01866667,0.017,0.01055556,0.01138889,0.02005556,0.00911111,0.01766667,0.01716667,0.01433333,0.01916667,0.02091666,0.02991666,0.0145,0.02133333,0.01333333,0.03341667,0.0185,0.034,0.01958334,0.0315,0.01658333,0.03258333,0.01283334,0.03808333,0.02533334,0.03766666,0.0295,0.02416666,0.03816667,0.03783334,0.02175,0.03858333,0.02616666,0.03241667,0.02033333,0.03458333,0.01675,0.03333334,0.02425,0.03425,0.02433334,0.037,0.02408333,0.02541666,0.02241666,0.02666667,0.02341666,0.02791666,0.02866667,0.03008333,-3.838493
2023-10-01 20:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-01 21:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-01 22:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-01 23:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 00:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 01:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 02:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 03:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 04:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 05:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 06:00:00,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8
2023-10-02 07:00:00,17.27663,0.2437778,0.3551111,0.3938333,0.2861667,0.3935556,0.2683889,0.3750556,0.2213333,0.3536111,0.2713333,0.3535,0.2588333,0.3542222,0.2566111,0.2571667,0.1873334,0.3594444,0.2538889,0.3847222,0.3475444,0.2639444,0.3601,0.2545,0.3586667,0.2585556,0.3181,0.2317222,0.3185,0.2335555,0.2375555,0.2205,0.2987222,0.2179444,0.2658333,0.2204445,0.1861111,0.1847778,0.2601111,0.1680555,0.2488889,0.2355,0.2292222,0.2309444,0.2426111,0.2959333,0.2119444,0.2713889,0.1945,0.3014222,0.2151667,0.2941,0.2180556,0.2927222,0.2111111,0.3002778,0.2111111,0.3323889,0.2581111,0.3262222,0.2943667,0.2675,0.3166667,0.3372778,0.2753333,0.3470556,0.2831666,0.2977778,0.235,0.2951444,0.2277777,0.2881666,0.2560556,0.2898889,0.247,0.2775556,0.2313334,0.2383889,0.2141667,0.2347222,0.2097778,0.2317778,0.224,0.2373889,16.26376
2023-10-02 08:00:00,216.2453,3.132625,4.346125,4.474041,3.587333,4.484959,3.697792,4.339583,3.150375,4.061666,3.790958,4.408708,4.0525,4.2755,3.677334,3.484083,2.928583,4.357333,3.514208,4.367834,4.249542,3.268167,4.255292,3.797792,4.21525,3.890625,3.850958,3.466667,3.770875,3.444833,3.116083,3.25475,3.742875,3.36725,3.696875,3.147292,2.559833,2.923625,3.642375,2.781458,3.458042,3.134167,3.290583,3.799125,3.827625,4.30275,3.51825,4.413625,3.304083,4.415792,3.615166,4.275458,3.58625,4.262208,3.492042,4.490625,3.965292,4.862625,4.253666,4.856375,4.231167,4.476375,4.847542,4.899167,4.739208,5.02325,4.61225,4.663667,4.185917,4.39575,4.220917,4.37225,4.037125,4.383125,4.183708,4.224916,3.757209,3.902125,3.368958,2.81225,2.351083,2.333,2.013292,2.836083,339.0508
2023-10-02 09:00:00,478.8304,8.440333,10.65179,10.85162,9.564333,11.01346,9.772123,10.64879,8.152667,10.15017,9.854416,11.08208,10.68692,10.88713,9.857333,9.076834,8.069583,11.24654,9.67475,11.26013,11.06517,9.221125,11.35779,10.72729,11.30637,11.02954,10.15475,9.751748,9.976542,9.781417,8.285334,9.294667,9.910041,9.557041,9.93446,9.250248,7.535916,9.026375,10.2935,8.337293,9.869124,9.217373,9.472333,9.586707,9.559541,10.80008,9.36225,10.71271,8.666542,10.82571,9.456249,10.64013,9.496417,10.60758,9.244041,11.08842,10.2495,12.12667,10.94167,12.13787,11.08808,11.89621,12.57458,12.31546,12.03904,12.50475,11.87633,11.73217,11.14754,11.47342,11.29979,11.38975,10.93833,11.34404,11.21396,11.23337,10.43854,11.14258,10.92996,10.89063,9.97754,10.44942,9.443667,10.13912,881.419
2023-10-02 10:00:00,708.2807,13.18042,15.8385,16.08779,14.73508,16.30491,14.78667,15.84204,12.36388,15.29192,15.06396,16.48971,16.17316,16.32283,15.19779,13.62204,12.35338,16.93975,15.13546,17.103,16.83158,14.53004,17.14791,16.66946,17.27804,16.95046,15.47871,15.06142,15.42604,15.13425,12.73263,14.5825,15.22154,14.85625,15.31538,14.55925,12.0875,14.30921,15.87375,12.94388,15.26367,14.47808,14.84696,14.36346,14.3075,15.88542,14.23842,15.6725,13.27921,15.81871,14.22567,15.68038,14.30867,15.66829,13.94967,16.20058,15.197,17.62471,16.37446,17.69971,16.55196,17.76362,18.40491,18.02821,17.75796,18.21358,17.50262,17.11805,16.58696,16.79033,16.64267,16.78921,16.13833,16.75708,16.62988,16.66242,15.65279,16.5775,16.30559,16.55213,15.63179,16.56396,15.99642,15.50958,1310.652
2023-10-02 11:00:00,809.0048,16.01904,18.61208,18.87354,17.48675,19.06987,17.48071,18.59071,14.64121,18.10242,17.85058,19.18409,18.921,18.98587,17.98917,15.81787,14.65217,19.76729,18.03762,19.93542,19.58529,17.35904,19.95854,19.48763,20.00409,19.63191,17.99813,17.52529,17.9245,17.59637,14.74662,16.93987,17.66862,17.20567,17.73708,16.93917,14.34459,16.86592,18.34429,15.04175,17.73191,16.84946,17.30737,16.83312,16.95946,18.319,16.70942,18.01883,15.45545,18.10646,16.51029,17.98354,16.47466,17.82025,16.14642,18.29708,17.22508,19.74367,18.60308,19.88775,18.78575,20.03171,20.56959,20.10308,19.87175,20.33587,19.74237,19.1515,18.69921,18.80592,18.65625,18.85759,18.11908,18.84746,18.66554,18.75404,17.94158,18.69242,18.41358,18.70008,17.82196,18.76917,18.21629,17.91429,1470.578
