Four Oaks,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA,"Eaton Power Expert 1670 1, Real power","Eaton Power Expert 1670 2, Real power","Eaton Power Expert 1670 3, Real power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-10-01 00:00:00,0,0,0,0,
2023-10-01 01:00:00,0,0,0,0,
2023-10-01 02:00:00,0,0,0,0,
2023-10-01 03:00:00,0,0,0,0,
2023-10-01 04:00:00,0,0,0,0,
2023-10-01 05:00:00,0,0,0,0,
2023-10-01 06:00:00,0.0002324488,0,0,0,
2023-10-01 07:00:00,48.4908,51.94711,51.17527,36.41256,
2023-10-01 08:00:00,275.4327,465.7741,490.4624,407.1617,
2023-10-01 09:00:00,544.3912,888.9734,930.3137,873.2391,
2023-10-01 10:00:00,769.7337,1271.437,1270.017,1207.215,
2023-10-01 11:00:00,711.4364,1028.341,1028.316,1042.059,
2023-10-01 12:00:00,728.4886,1064.996,1021.153,1027.422,
2023-10-01 13:00:00,573.8064,1002.273,972.2469,936.9855,
2023-10-01 14:00:00,806.4036,1252.996,1251.157,1247.305,
2023-10-01 15:00:00,634.9692,1018.177,1007.051,985.554,
2023-10-01 16:00:00,399.0226,683.2007,684.939,693.0755,
2023-10-01 17:00:00,246.8607,341.3478,346.5222,374.0971,
2023-10-01 18:00:00,59.46665,47.03011,42.05403,54.87425,
2023-10-01 19:00:00,1.007057,0,0,0,
2023-10-01 20:00:00,0,0,0,0,
2023-10-01 21:00:00,0,0,0,0,
2023-10-01 22:00:00,0,0,0,0,
2023-10-01 23:00:00,0,0,0,0,
2023-10-02 00:00:00,0,0,0,0,
2023-10-02 01:00:00,0,0,0,0,
2023-10-02 02:00:00,0,0,0,0,
2023-10-02 03:00:00,0,0,0,0,
2023-10-02 04:00:00,0,0,0,0,
2023-10-02 05:00:00,0,0,0,0,
2023-10-02 06:00:00,6.824593e-05,0,0,0,
2023-10-02 07:00:00,49.66866,52.94167,48.33754,32.54325,
2023-10-02 08:00:00,276.9537,465.2278,486.6445,404.1216,
2023-10-02 09:00:00,545.285,909.5209,948.4541,871.4693,
2023-10-02 10:00:00,767.6944,1249.964,1273.458,1214.984,
2023-10-02 11:00:00,921.7664,1458.078,1467.646,1422.413,
2023-10-02 12:00:00,976.366,1528.61,1544.344,1503.7,
2023-10-02 13:00:00,971.7513,1510.863,1505.623,1449.326,
2023-10-02 14:00:00,888.7973,1394.203,1396.292,1379.574,
2023-10-02 15:00:00,718.8286,1147.714,1145.64,1148.323,
2023-10-02 16:00:00,494.498,771.1552,779.8075,807.7334,
2023-10-02 17:00:00,247.9003,334.7898,342.9659,373.5974,
2023-10-02 18:00:00,55.71718,38.76213,32.96762,46.61499,
2023-10-02 19:00:00,0.8003194,0,0,0,
2023-10-02 20:00:00,0,0,0,0,
2023-10-02 21:00:00,0,0,0,0,
2023-10-02 22:00:00,0,0,0,0,
2023-10-02 23:00:00,0,0,0,0,
2023-10-03 00:00:00,0,0,0,0,
2023-10-03 01:00:00,0,0,0,0,
2023-10-03 02:00:00,0,0,0,0,
2023-10-03 03:00:00,0,0,0,0,
2023-10-03 04:00:00,0,0,0,0,
2023-10-03 05:00:00,0,0,0,0,
2023-10-03 06:00:00,0,0,0,0,
2023-10-03 07:00:00,41.67058,47.41827,41.75376,36.76205,
2023-10-03 08:00:00,260.4628,430.6418,452.1633,374.9274,
2023-10-03 09:00:00,527.2162,861.8215,900.3636,826.9495,
2023-10-03 10:00:00,744.2242,1198.616,1216.037,1158.776,
2023-10-03 11:00:00,895.5468,1407.877,1415.958,1373.338,
2023-10-03 12:00:00,899.1952,1338.038,1347.932,1327.941,
2023-10-03 13:00:00,975.423,1464.237,1465.244,1403.613,
2023-10-03 14:00:00,593.5135,861.9823,910.3371,913.9988,
2023-10-03 15:00:00,593.9533,1043.96,1006.289,964.2756,
2023-10-03 16:00:00,447.5003,672.8259,675.973,716.7098,
2023-10-03 17:00:00,248.4712,342.4521,348.3859,371.9431,
2023-10-03 18:00:00,52.06376,36.90031,38.02811,41.75844,
2023-10-03 19:00:00,0.7397778,0,0,0,
2023-10-03 20:00:00,0,0,0,0,
2023-10-03 21:00:00,0,0,0,0,
2023-10-03 22:00:00,0,0,0,0,
2023-10-03 23:00:00,0,0,0,0,
2023-10-04 00:00:00,0,0,0,0,
2023-10-04 01:00:00,0,0,0,0,
2023-10-04 02:00:00,0,0,0,0,
2023-10-04 03:00:00,0,0,0,0,
2023-10-04 04:00:00,0,0,0,0,
2023-10-04 05:00:00,0,0,0,0,
2023-10-04 06:00:00,0,0,0,0,
2023-10-04 07:00:00,45.28373,50.92698,46.05293,35.80628,
2023-10-04 08:00:00,275.8433,461.8218,483.6186,398.294,
2023-10-04 09:00:00,555.4948,913.2282,958.6224,874.9077,
2023-10-04 10:00:00,781.9532,1255.979,1278.411,1218.416,
2023-10-04 11:00:00,938.921,1466.567,1470.944,1427.283,
2023-10-04 12:00:00,1010.035,1561.498,1567.472,1531.605,
2023-10-04 13:00:00,927.4531,1536.308,1536.437,1503.358,
2023-10-04 14:00:00,620.4786,1415.282,1415.104,1389.613,
2023-10-04 15:00:00,726.0776,1160.243,1155.724,1151.441,
2023-10-04 16:00:00,495.2183,770.5078,781.4212,803.7586,
2023-10-04 17:00:00,259.2061,326.5291,335.4513,360.6204,
2023-10-04 18:00:00,0,39.57253,41.25541,45.80171,
2023-10-04 19:00:00,0,0,0,0,
2023-10-04 20:00:00,0,0,0,0,
2023-10-04 21:00:00,0,0,0,0,
2023-10-04 22:00:00,0,0,0,0,
2023-10-04 23:00:00,0,0,0,0,
2023-10-05 00:00:00,0,0,0,0,
2023-10-05 01:00:00,0,0,0,0,
2023-10-05 02:00:00,0,0,0,0,
2023-10-05 03:00:00,0,0,0,0,
2023-10-05 04:00:00,0,0,0,0,
2023-10-05 05:00:00,0,0,0,0,
2023-10-05 06:00:00,0,0,0,0,
2023-10-05 07:00:00,0,38.76266,33.01896,31.77492,
2023-10-05 08:00:00,174.8401,358.4604,372.0241,311.3541,
2023-10-05 09:00:00,520.2419,852.7686,889.9335,808.6689,
2023-10-05 10:00:00,740.5366,1189.406,1212.343,1145.419,
2023-10-05 11:00:00,904.0178,1383.799,1384.039,1306.972,
2023-10-05 12:00:00,840.1058,1215.298,1370.984,1411.244,
2023-10-05 13:00:00,555.8656,993.8221,1010.537,978.2646,
2023-10-05 14:00:00,512.421,822.8421,805.701,795.689,
