"Sonne Two, LLC",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA SC-1850-US - 1, AC Real Power","SMA SC-1850-US - 2, AC Real Power","SMA SC-1850-US - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-10-01 00:00:00,0,0,0,0,-4.575567
2023-10-01 01:00:00,0,0,0,0,-4.634412
2023-10-01 02:00:00,0,0,0,0,-4.695215
2023-10-01 03:00:00,0,0,0,0,-4.711058
2023-10-01 04:00:00,0,0,0,0,-4.705783
2023-10-01 05:00:00,0,0,0,0,-4.708573
2023-10-01 06:00:00,0,0,0,0,-4.746699
2023-10-01 07:00:00,28.68809,35,40.5,25.5,98.74675
2023-10-01 08:00:00,230.4465,375.25,422.75,338,1132.834
2023-10-01 09:00:00,479.4119,883.75,940,846,2654.003
2023-10-01 10:00:00,693.7286,1263.75,1304,1243,3778.988
2023-10-01 11:00:00,958.9495,1638.25,1661.75,1634.5,4880.887
2023-10-01 12:00:00,760.754,1225.75,1317.5,1285.5,3785.519
2023-10-01 13:00:00,775.4905,1249,1266.25,1369.5,3847.106
2023-10-01 14:00:00,501.891,960.75,977.25,919,2834.186
2023-10-01 15:00:00,575.7501,1111.5,1142.75,1115.25,3337.135
2023-10-01 16:00:00,613.7827,1138,1130.25,1114.75,3357.457
2023-10-01 17:00:00,328.5312,627.75,619.25,640,1878.741
2023-10-01 18:00:00,97.76727,160.75,147.75,155.75,462.1442
2023-10-01 19:00:00,0.07630288,1.25,1.25,1.25,-0.0049175
2023-10-01 20:00:00,0,0,0,0,-4.415762
2023-10-01 21:00:00,0,0,0,0,-4.434405
2023-10-01 22:00:00,0,0,0,0,-4.547986
2023-10-01 23:00:00,0,0,0,0,-4.630995
2023-10-02 00:00:00,0,0,0,0,-4.54814
2023-10-02 01:00:00,0,0,0,0,-4.688824
2023-10-02 02:00:00,0,0,0,0,-4.695752
2023-10-02 03:00:00,0,0,0,0,-4.709082
2023-10-02 04:00:00,0,0,0,0,-4.740647
2023-10-02 05:00:00,0,0,0,0,-4.770295
2023-10-02 06:00:00,0,0,0,0,-4.654939
2023-10-02 07:00:00,23.91001,36.25,42.5,26.5,102.8569
2023-10-02 08:00:00,233.9324,383.75,433.25,345.25,1158.287
2023-10-02 09:00:00,483.9074,895.5,952.5,856,2688.952
2023-10-02 10:00:00,707.6551,1303.75,1356.25,1260,3886.897
2023-10-02 11:00:00,875.9515,1575.75,1615.25,1533.75,4675.637
2023-10-02 12:00:00,866.8824,1440.75,1457.75,1509.75,4362.096
2023-10-02 13:00:00,975.2192,1666,1666,1664.75,4939.356
2023-10-02 14:00:00,908.9901,1627.25,1641.25,1608.5,4822.34
2023-10-02 15:00:00,777.1763,1426.75,1443.5,1414.25,4243.092
2023-10-02 16:00:00,574.8917,1079.5,1083.5,1077.5,3219.352
2023-10-02 17:00:00,329.1968,612.5,602,616,1822.275
2023-10-02 18:00:00,89.00153,149,137.75,144.5,428.6736
2023-10-02 19:00:00,0.1275801,1.25,1.25,1,-0.462228
2023-10-02 20:00:00,0,0,0,0,-4.503341
2023-10-02 21:00:00,0,0,0,0,-4.48426
2023-10-02 22:00:00,0,0,0,0,-4.48649
2023-10-02 23:00:00,0,0,0,0,-4.591435
2023-10-03 00:00:00,0,0,0,0,-4.643855
2023-10-03 01:00:00,0,0,0,0,-4.659909
2023-10-03 02:00:00,0,0,0,0,-4.69652
2023-10-03 03:00:00,0,0,0,0,-4.66365
2023-10-03 04:00:00,0,0,0,0,-4.69013
2023-10-03 05:00:00,0,0,0,0,-4.684475
2023-10-03 06:00:00,0,0,0,0,-4.687693
2023-10-03 07:00:00,24.53195,32.5,37,23.75,90.65948
2023-10-03 08:00:00,219.2281,355.75,400.5,320,1072.734
2023-10-03 09:00:00,462.0207,855.5,909.25,817,2567.954
2023-10-03 10:00:00,686.8491,1262.75,1313,1218,3762.523
2023-10-03 11:00:00,849.8109,1521.75,1567.5,1473.75,4515.054
2023-10-03 12:00:00,943.452,1627,1659.5,1559.75,4788.672
2023-10-03 13:00:00,865.9419,1492.75,1497,1371.5,4321.026
2023-10-03 14:00:00,795.09,1435.25,1569.25,1583,4538.061
2023-10-03 15:00:00,629.9349,1126.75,1127.75,1120.75,3343.105
2023-10-03 16:00:00,577.8932,1075.25,1080.25,1071,3203.781
2023-10-03 17:00:00,306.631,570.25,561.75,572.75,1697.203
2023-10-03 18:00:00,76.44236,131.5,122.75,127.5,379.3738
2023-10-03 19:00:00,0,0.75,0.75,0.75,-1.687361
2023-10-03 20:00:00,0,0,0,0,-4.394102
2023-10-03 21:00:00,0,0,0,0,-4.48747
2023-10-03 22:00:00,0,0,0,0,-4.623026
2023-10-03 23:00:00,0,0,0,0,-4.572111
2023-10-04 00:00:00,0,0,0,0,-4.627026
2023-10-04 01:00:00,0,0,0,0,-4.655151
2023-10-04 02:00:00,0,0,0,0,-4.520216
2023-10-04 03:00:00,0,0,0,0,-4.552226
2023-10-04 04:00:00,0,0,0,0,-4.58945
2023-10-04 05:00:00,0,0,0,0,-4.692482
2023-10-04 06:00:00,0,0,0,0,-4.587286
2023-10-04 07:00:00,21.27112,30.5,33.75,25.5,87.4719
2023-10-04 08:00:00,124.1752,210.25,223.25,205,636.2595
2023-10-04 09:00:00,433.2723,784.25,836,770.5,2378.425
2023-10-04 10:00:00,675.5974,1231.25,1281.75,1187.75,3670.94
2023-10-04 11:00:00,800.1099,1341.25,1336,1245.25,3884.067
2023-10-04 12:00:00,794.9387,1372.5,1402.5,1418,4150.89
2023-10-04 13:00:00,680.0527,1229.25,1203.75,1022.25,3417.603
2023-10-04 14:00:00,819.1661,1402.25,1422.25,1366.5,4149.336
2023-10-04 15:00:00,650.3765,1182,1191.5,1191.5,3531.198
2023-10-04 16:00:00,541.2824,1015,1012,1006.75,3015.258
2023-10-04 17:00:00,309.2212,568.75,560.75,573.25,1695.629
2023-10-04 18:00:00,63.05118,109.25,103.25,107,317.6075
2023-10-04 19:00:00,0,0,0,0,-3.974608
2023-10-04 20:00:00,0,0,0,0,-4.45549
2023-10-04 21:00:00,0,0,0,0,-4.606827
2023-10-04 22:00:00,0,0,0,0,-4.654851
2023-10-04 23:00:00,0,0,0,0,-4.590017
2023-10-05 00:00:00,0,0,0,0,-4.64166
2023-10-05 01:00:00,0,0,0,0,-4.700852
2023-10-05 02:00:00,0,0,0,0,-4.724887
2023-10-05 03:00:00,0,0,0,0,-4.730254
2023-10-05 04:00:00,0,0,0,0,-4.750716
2023-10-05 05:00:00,0,0,0,0,-4.725323
2023-10-05 06:00:00,0,0,0,0,-4.697167
2023-10-05 07:00:00,25.17171,47.5,50.75,41.75,137.4295
2023-10-05 08:00:00,195.3633,325.5,352.25,290.25,965.3339
2023-10-05 09:00:00,435.8174,802.5,857,771.75,2418.7
2023-10-05 10:00:00,683.7077,1218.5,1281.25,1193,3662.755
2023-10-05 11:00:00,521.3965,971.5,1057.75,963.25,2970.112
2023-10-05 12:00:00,571.8915,906.75,973.25,975.75,2834.402
2023-10-05 13:00:00,442.786,738.25,741,716.25,2184.371
2023-10-05 14:00:00,671.408,1121.5,1184.25,1167.5,3438.385
2023-10-05 15:00:00,349.1252,676.5,717.25,724.75,2106.512
