Faison,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
,,,,
Timestamp,POA,"AE 1000NX - 1, AC Power","AE 1000NX - 2, AC Power",Production meter active power
,W/m²,kW,kW,kW
2023-10-01 00:00:00,0,0,0,-5.09202
2023-10-01 01:00:00,0,0,0,-5.060109
2023-10-01 02:00:00,0,0,0,-5.033974
2023-10-01 03:00:00,0,0,0,-5.036238
2023-10-01 04:00:00,0,0,0,-5.028314
2023-10-01 05:00:00,0,0,0,-4.960366
2023-10-01 06:00:00,0,0,0,-5.778227
2023-10-01 07:00:00,34.32595,0,33.07733,26.01533
2023-10-01 08:00:00,218.3654,0,210.0399,202.952
2023-10-01 09:00:00,476.5132,0,443.453,436.6603
2023-10-01 10:00:00,697.359,0,585.9329,589.2573
2023-10-01 11:00:00,866.918,0,760.2276,754.3229
2023-10-01 12:00:00,939.6132,0,782.5001,773.9302
2023-10-01 13:00:00,737.5473,0,627.3763,604.4108
2023-10-01 14:00:00,827.4653,0,703.1337,703.0196
2023-10-01 15:00:00,694.8327,0,598.9819,586.4305
2023-10-01 16:00:00,295.4316,0,263.9244,257.7445
2023-10-01 17:00:00,319.5883,0,260.2377,253.8057
2023-10-01 18:00:00,55.69707,0,35.46654,27.45256
2023-10-01 19:00:00,0.3874233,0,0.0417007,-6.219614
2023-10-01 20:00:00,0,0,0,-5.097856
2023-10-01 21:00:00,0,0,0,-5.156524
2023-10-01 22:00:00,0,0,0,-5.227163
2023-10-01 23:00:00,0,0,0,-5.182069
2023-10-02 00:00:00,0,0,0,-5.089428
2023-10-02 01:00:00,0,0,0,-5.095676
2023-10-02 02:00:00,0,0,0,-5.092062
2023-10-02 03:00:00,0,0,0,-5.088841
2023-10-02 04:00:00,0,0,0,-5.086038
2023-10-02 05:00:00,0,0,0,-4.997686
2023-10-02 06:00:00,0.0008284315,0,0,-5.828945
2023-10-02 07:00:00,33.28447,0,34.17361,27.07895
2023-10-02 08:00:00,228.1134,0,220.967,215.8831
2023-10-02 09:00:00,477.781,0,445.7501,442.1154
2023-10-02 10:00:00,690.1616,0,625.3912,622.5939
2023-10-02 11:00:00,846.4075,0,742.0149,739.4117
2023-10-02 12:00:00,936.5891,0,800.5285,797.8488
2023-10-02 13:00:00,927.5845,0,800.7808,798.3538
2023-10-02 14:00:00,874.6249,0,737.8444,734.9929
2023-10-02 15:00:00,734.7206,0,628.9602,625.2583
2023-10-02 16:00:00,523.6285,0,451.855,447.1758
2023-10-02 17:00:00,277.2484,0,226.2468,220.0562
2023-10-02 18:00:00,63.9186,0,38.47407,31.02237
2023-10-02 19:00:00,0.3477267,0,0,-6.100317
2023-10-02 20:00:00,0,0,0,-5.166791
2023-10-02 21:00:00,0,0,0,-5.230447
2023-10-02 22:00:00,0,0,0,-5.156966
2023-10-02 23:00:00,0,0,0,-5.19315
2023-10-03 00:00:00,0,0,0,-5.108469
2023-10-03 01:00:00,0,0,0,-5.004592
2023-10-03 02:00:00,0,0,0,-5.011032
2023-10-03 03:00:00,0,0,0,-5.027494
2023-10-03 04:00:00,0,0,0,-5.004677
2023-10-03 05:00:00,0,0,0,-4.955746
2023-10-03 06:00:00,0.008426356,0,0,-5.693227
2023-10-03 07:00:00,33.61417,0,31.57789,24.58494
2023-10-03 08:00:00,217.1523,0,207.091,201.7591
2023-10-03 09:00:00,454.5145,0,428.0978,424.4126
2023-10-03 10:00:00,673.8834,0,607.5986,604.9991
2023-10-03 11:00:00,816.7173,,688.9998,685.3989
2023-10-03 12:00:00,888.6246,,749.8274,707.9946
2023-10-03 13:00:00,840.2079,,671.4247,679.3384
2023-10-03 14:00:00,714.1428,,621.6519,609.5549
2023-10-03 15:00:00,461.7792,,401.939,404.7519
2023-10-03 16:00:00,429.4201,,346.6088,337.7557
2023-10-03 17:00:00,268.0007,,217.6525,211.6356
2023-10-03 18:00:00,56.47931,,33.8658,26.64817
2023-10-03 19:00:00,0.4854728,,-0.008810975,-5.899735
2023-10-03 20:00:00,0,,0,-5.043713
2023-10-03 21:00:00,0,,0,-4.91788
2023-10-03 22:00:00,0,,0,-5.001975
2023-10-03 23:00:00,0,,0,-4.936749
2023-10-04 00:00:00,0,,0,-4.958688
2023-10-04 01:00:00,0,,0,-4.86914
2023-10-04 02:00:00,0,,0,-4.806296
2023-10-04 03:00:00,0,,0,-4.785952
2023-10-04 04:00:00,0,,0,-4.84976
2023-10-04 05:00:00,0,,0,-4.796597
2023-10-04 06:00:00,0,,0,-5.459419
2023-10-04 07:00:00,37.78389,,33.99605,27.4013
2023-10-04 08:00:00,233.2522,,228.2258,222.5422
2023-10-04 09:00:00,477.8939,,455.9226,452.3988
2023-10-04 10:00:00,704.9855,,636.6648,633.8085
2023-10-04 11:00:00,802.6095,,689.64,695.8766
2023-10-04 12:00:00,952.5908,,801.2344,798.5616
2023-10-04 13:00:00,944.3238,,799.54,796.8172
2023-10-04 14:00:00,881.8467,,738.1583,735.2985
2023-10-04 15:00:00,736.4814,474.7337,613.7717,1115.604
2023-10-04 16:00:00,562.5328,446.7588,462.5951,898.7256
2023-10-04 17:00:00,269.9283,208.4428,215.8201,414.4992
2023-10-04 18:00:00,59.41689,33.55847,34.5389,57.85876
2023-10-04 19:00:00,0.05616885,0,0,-6.771611
2023-10-04 20:00:00,0,0,0,-5.260561
2023-10-04 21:00:00,0,0,0,-5.221379
2023-10-04 22:00:00,0,0,0,-5.130681
2023-10-04 23:00:00,0,0,0,-5.250753
2023-10-05 00:00:00,0,0,0,-5.075087
2023-10-05 01:00:00,0,0,0,-5.087526
