Jersey Solar,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5
,,,,,
Timestamp,POA*,"SMA 1850kW Inverter - 1, AC Real Power","SMA 1850kW Inverter - 2, AC Real Power","SMA 1850kW Inverter - 3, AC Real Power",Production meter active power
,W/m²,kW,kW,kW,kW
2023-11-01 00:00:00,0,0,0,0,-6.942877
2023-11-01 01:00:00,0,0,0,0,-6.965926
2023-11-01 02:00:00,0,0,0,0,-6.928142
2023-11-01 03:00:00,0,0,0,0,-6.885427
2023-11-01 04:00:00,0,0,0,0,-6.859808
2023-11-01 05:00:00,0,0,0,0,-6.845998
2023-11-01 06:00:00,0,0,0,0,-6.845949
2023-11-01 07:00:00,5.499918,6.25,8,7.25,14.40703
2023-11-01 08:00:00,197.0439,287.25,312,233.25,825.7301
2023-11-01 09:00:00,455.9589,898.25,882.5,845.5,2628.577
2023-11-01 10:00:00,687.236,1349.75,1344.75,1353,4048.49
2023-11-01 11:00:00,851.404,1629.75,1628.75,1632.5,4887.962
2023-11-01 12:00:00,932.6331,1666,1666,1666.25,4994.484
2023-11-01 13:00:00,933.4465,1666,1666.25,1666,4994.258
2023-11-01 14:00:00,849.8032,1607.5,1607.5,1608.5,4824.79
2023-11-01 15:00:00,694.5762,1312.75,1325.75,1313.25,3963.133
2023-11-01 16:00:00,474.7932,849,889,849,2605.054
2023-11-01 17:00:00,197.4314,288.25,325.5,264.75,888.1707
2023-11-01 18:00:00,1.859294,8.75,9.75,7,20.1615
2023-11-01 19:00:00,0,0,0,0,-7.038251
2023-11-01 20:00:00,0,0,0,0,-7.082802
2023-11-01 21:00:00,0,0,0,0,-7.101957
2023-11-01 22:00:00,0,0,0,0,-7.006472
2023-11-01 23:00:00,0,0,0,0,-7.038391
2023-11-02 00:00:00,0,0,0,0,-6.988566
2023-11-02 01:00:00,0,0,0,0,-7.008917
2023-11-02 02:00:00,0,0,0,0,-6.989439
2023-11-02 03:00:00,0,0,0,0,-6.9435
2023-11-02 04:00:00,0,0,0,0,-6.96242
2023-11-02 05:00:00,0,0,0,0,-6.928188
2023-11-02 06:00:00,0,0,0,0,-6.989272
2023-11-02 07:00:00,5.683347,5.5,7.5,7.5,14.19981
2023-11-02 08:00:00,196.6586,288.25,319.5,234.5,828.3002
2023-11-02 09:00:00,457.562,910.75,890,849.25,2654.064
2023-11-02 10:00:00,680.9866,1328.25,1323.25,1322.25,3977.171
2023-11-02 11:00:00,834.6297,1591,1589,1583.5,4760.912
2023-11-02 12:00:00,918.2097,1666,1666,1666,4994.77
2023-11-02 13:00:00,917.952,1665.25,1664.75,1663.25,4990.074
2023-11-02 14:00:00,838.1362,1556.75,1554.25,1547.25,4660.69
2023-11-02 15:00:00,682.9094,1264,1275.5,1261.5,3811.533
2023-11-02 16:00:00,461.8709,816.5,856,813.25,2501.76
2023-11-02 17:00:00,195.2262,273.25,308.5,249.25,840.906
2023-11-02 18:00:00,1.048627,7.75,8.25,6,16.75894
2023-11-02 19:00:00,0,0,0,0,-6.943508
2023-11-02 20:00:00,0,0,0,0,-6.955182
2023-11-02 21:00:00,0,0,0,0,-7.008447
2023-11-02 22:00:00,0,0,0,0,-7.072115
2023-11-02 23:00:00,0,0,0,0,-7.092915
2023-11-03 00:00:00,0.3967915,0,0,0,-7.05311
2023-11-03 01:00:00,0,0,0,0,-7.005979
2023-11-03 02:00:00,0,0,0,0,-6.983913
2023-11-03 03:00:00,0,0,0,0,-6.946629
2023-11-03 04:00:00,0,0,0,0,-6.981777
2023-11-03 05:00:00,0,0,0,0,-7.003162
2023-11-03 06:00:00,0,0,0,0,-7.017292
2023-11-03 07:00:00,14.00037,5.25,6.5,6.75,11.78585
2023-11-03 08:00:00,244.9653,279.75,312.25,231.5,818.2266
2023-11-03 09:00:00,464.5439,917,896.25,855.75,2672.167
2023-11-03 10:00:00,688.1624,1326.75,1320.25,1316.75,3965.505
2023-11-03 11:00:00,845.8663,1589.75,1589,1577.25,4752.941
2023-11-03 12:00:00,926.2703,1665.75,1666,1665.75,4993.158
2023-11-03 13:00:00,923.5897,1663,1662,1658,4977.88
2023-11-03 14:00:00,843.0712,1542,1540.25,1534.75,4619.377
2023-11-03 15:00:00,685.6023,1248.75,1259.5,1242.5,3762.145
2023-11-03 16:00:00,466.9865,809.25,848.75,804,2477.746
2023-11-03 17:00:00,186.3721,264,298.5,239,810.4105
2023-11-03 18:00:00,0.6010474,6.75,7.25,5.25,13.49359
2023-11-03 19:00:00,0,0,0,0,-6.897531
2023-11-03 20:00:00,0,0,0,0,-6.970951
2023-11-03 21:00:00,0,0,0,0,-6.976051
2023-11-03 22:00:00,0,0,0,0,-6.945468
2023-11-03 23:00:00,0,0,0,0,-6.916305
2023-11-04 00:00:00,0,0,0,0,-6.896774
2023-11-04 01:00:00,0,0,0,0,-6.884115
2023-11-04 02:00:00,0,0,0,0,-6.876542
2023-11-04 03:00:00,0,0,0,0,-6.87368
2023-11-04 04:00:00,0,0,0,0,-6.884582
2023-11-04 05:00:00,0,0,0,0,-6.867926
2023-11-04 06:00:00,0,0,0,0,-6.939466
2023-11-04 07:00:00,3.195895,3.5,4.25,4,4.829638
2023-11-04 08:00:00,183.0849,250.75,277.75,201.75,724.0558
2023-11-04 09:00:00,429.1439,841.25,824.25,782.25,2450.291
2023-11-04 10:00:00,648.2504,1240.25,1236.5,1239.25,3718.547
2023-11-04 11:00:00,792.6191,1435,1460.25,1422,4279.596
2023-11-04 12:00:00,865.6475,1580,1569.5,1588.25,4713.069
2023-11-04 13:00:00,883.8951,1607.5,1606.5,1609,4819.532
2023-11-04 14:00:00,808.8337,1465.75,1470,1465.75,4404.083
2023-11-04 15:00:00,659.9531,1185.5,1204,1188.25,3588.538
2023-11-04 16:00:00,446.9106,764.25,805.25,761.75,2344.675
2023-11-04 17:00:00,172.6901,242.75,275,218.5,744.3423
2023-11-04 18:00:00,0.6465893,5.5,6,4.5,10.4977
2023-11-04 19:00:00,0,0,0,0,-6.854557
2023-11-04 20:00:00,0,0,0,0,-6.830183
2023-11-04 21:00:00,0,0,0,0,-6.822409
2023-11-04 22:00:00,0,0,0,0,-6.852143
2023-11-04 23:00:00,0,0,0,0,-6.837388
2023-11-05 00:00:00,0,0,0,0,-6.828563
